Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_KEYWORDS	Lipid degradation	12	2.4640657084188913	1.4750908777069172E-4	ENSG00000105499, ENSG00000137392, ENSG00000127472, ENSG00000069764, ENSG00000115488, ENSG00000203837, ENSG00000105223, ENSG00000163898, ENSG00000163803, ENSG00000117215, ENSG00000122787, ENSG00000164535	474	94	15329	4.128467546458389	0.05088192605464048	0.05088192605464048	0.20189670027638273
GOTERM_BP_DIRECT	GO:0016042~lipid catabolic process	10	2.0533880903490758	1.8510707801553024E-4	ENSG00000187980, ENSG00000137392, ENSG00000127472, ENSG00000069764, ENSG00000203837, ENSG00000105223, ENSG00000163898, ENSG00000163803, ENSG00000117215, ENSG00000164535	394	70	13502	4.895576504713561	0.25055588179851296	0.25055588179851296	0.3085250656883587
KEGG_PATHWAY	hsa00592:alpha-Linolenic acid metabolism	6	1.2320328542094456	3.6363095573444237E-4	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000163803, ENSG00000117215	171	22	5781	9.220095693779903	0.07150864174424887	0.07150864174424887	0.45629034764160803
GOTERM_MF_DIRECT	GO:0004623~phospholipase A2 activity	6	1.2320328542094456	6.230278010218887E-4	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000163803, ENSG00000117215	389	25	13540	8.353727506426736	0.2870967244434761	0.2870967244434761	0.903763091481935
KEGG_PATHWAY	hsa00565:Ether lipid metabolism	7	1.4373716632443532	6.451756324598208E-4	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000105223, ENSG00000163803, ENSG00000117215	171	37	5781	6.395922238027501	0.12335951238047249	0.06370918640652701	0.8082602287211138
KEGG_PATHWAY	hsa00590:Arachidonic acid metabolism	8	1.642710472279261	7.362027853594408E-4	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000163803, ENSG00000117215, ENSG00000197408, ENSG00000110958	171	52	5781	5.201079622132253	0.13949915281512693	0.04884688602516385	0.9218115008117089
KEGG_PATHWAY	hsa00591:Linoleic acid metabolism	6	1.2320328542094456	8.257358439397468E-4	ENSG00000187980, ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000163803, ENSG00000117215	171	26	5781	7.801619433198381	0.15508537997500116	0.04125479204051841	1.0333822404146042
SMART	SM00085:PA2c	4	0.8213552361396305	9.080271535909971E-4	ENSG00000187980, ENSG00000127472, ENSG00000069764, ENSG00000117215	214	8	8108	18.94392523364486	0.1546980152742613	0.1546980152742613	1.1177931813732944
INTERPRO	IPR001211:Phospholipase A2	4	0.8213552361396305	0.0012927742287970581	ENSG00000187980, ENSG00000127472, ENSG00000069764, ENSG00000117215	432	8	14553	16.84375	0.6669854162599679	0.6669854162599679	1.9816119975924917
INTERPRO	IPR016090:Phospholipase A2 domain	4	0.8213552361396305	0.0026503107112608067	ENSG00000187980, ENSG00000127472, ENSG00000069764, ENSG00000117215	432	10	14553	13.475	0.8952055694462557	0.6762803210279853	4.022918647617601
GOTERM_BP_DIRECT	GO:0050482~arachidonic acid secretion	5	1.0266940451745379	0.002855593897715709	ENSG00000187980, ENSG00000127472, ENSG00000069764, ENSG00000069696, ENSG00000117215	394	21	13502	8.159294174522602	0.9883840915476797	0.8922228760250102	4.661133429219122
UP_KEYWORDS	Cilium	13	2.6694045174537986	0.0042561352434399595	ENSG00000034971, ENSG00000158486, ENSG00000124721, ENSG00000153060, ENSG00000140623, ENSG00000092200, ENSG00000169344, ENSG00000129295, ENSG00000068885, ENSG00000172426, ENSG00000170703, ENSG00000081870, ENSG00000125124	474	161	15329	2.6112770920145714	0.7790651246539609	0.529962900032307	5.675860007520872
GOTERM_BP_DIRECT	GO:0036151~phosphatidylcholine acyl-chain remodeling	5	1.0266940451745379	0.004733117932992741	ENSG00000105499, ENSG00000127472, ENSG00000069764, ENSG00000163803, ENSG00000117215	394	24	13502	7.139382402707276	0.9993836554868631	0.9148977234306622	7.613644264371655
GOTERM_BP_DIRECT	GO:0009744~response to sucrose	3	0.6160164271047228	0.007972112647346066	ENSG00000157103, ENSG00000101405, ENSG00000181092	394	5	13502	20.561421319796956	0.9999961611020834	0.9557358997407812	12.506054477197015
UP_SEQ_FEATURE	binding site:Substrate	17	3.4907597535934287	0.008356137119008542	ENSG00000025423, ENSG00000145391, ENSG00000115488, ENSG00000074800, ENSG00000162482, ENSG00000110887, ENSG00000163803, ENSG00000015413, ENSG00000122787, ENSG00000163344, ENSG00000166796, ENSG00000162813, ENSG00000153086, ENSG00000170426, ENSG00000100612, ENSG00000175066, ENSG00000159339	471	265	15218	2.0727156191162917	0.999986126500527	0.999986126500527	12.840686719354776
